feature-extraction,run#,epoch,state,AMI,ARI,NMI
SBERT,11,130,16,0.518810,0.547817,0.518824
SBERT,11,145,18,0.518673,0.547558,0.518686
SBERT,11,160,20,0.518892,0.548074,0.518905
SBERT,11,175,22,0.518701,0.547433,0.518714
SBERT,11,190,24,0.518636,0.547244,0.518649
SBERT,11,205,26,0.518672,0.547556,0.518685
SBERT,11,220,28,0.518704,0.547527,0.518717
SBERT,11,235,30,0.518723,0.547510,0.518737
SBERT,11,250,32,0.518679,0.547537,0.518692
SBERT,11,265,34,0.518956,0.548140,0.518969
SBERT,11,280,36,0.518172,0.547624,0.518185
SBERT,11,295,38,0.518653,0.547536,0.518666
SBERT,12,25,2,0.518000,0.547854,0.518013
SBERT,12,40,4,0.518584,0.547146,0.518597
SBERT,12,55,6,0.518649,0.547506,0.518662
SBERT,12,70,8,0.518672,0.547556,0.518685
SBERT,12,85,10,0.518623,0.547216,0.518636
SBERT,12,100,12,0.518867,0.547944,0.518880
SBERT,12,115,14,0.518602,0.547204,0.518615
SBERT,12,130,16,0.518810,0.547817,0.518824
SBERT,12,145,18,0.518673,0.547558,0.518686
SBERT,12,160,20,0.518892,0.548074,0.518905
SBERT,12,175,22,0.518701,0.547433,0.518714
SBERT,12,190,24,0.518636,0.547244,0.518649
SBERT,12,205,26,0.518672,0.547556,0.518685
SBERT,12,220,28,0.518704,0.547527,0.518717
SBERT,12,235,30,0.518723,0.547510,0.518737
SBERT,12,250,32,0.518679,0.547537,0.518692
SBERT,12,265,34,0.518956,0.548140,0.518969
SBERT,12,280,36,0.518172,0.547624,0.518185
SBERT,12,295,38,0.518653,0.547536,0.518666
SBERT,13,25,2,0.518000,0.547854,0.518013
SBERT,13,40,4,0.518584,0.547146,0.518597
SBERT,13,55,6,0.518649,0.547506,0.518662
SBERT,13,70,8,0.518672,0.547556,0.518685
SBERT,13,85,10,0.518623,0.547216,0.518636
SBERT,13,100,12,0.518867,0.547944,0.518880
SBERT,13,115,14,0.518602,0.547204,0.518615
SBERT,13,130,16,0.518810,0.547817,0.518824
SBERT,13,145,18,0.518673,0.547558,0.518686
SBERT,13,160,20,0.518892,0.548074,0.518905
SBERT,13,175,22,0.518701,0.547433,0.518714
SBERT,13,190,24,0.518636,0.547244,0.518649
SBERT,13,205,26,0.518672,0.547556,0.518685
SBERT,13,220,28,0.518704,0.547527,0.518717
SBERT,13,235,30,0.518723,0.547510,0.518737
SBERT,13,250,32,0.518679,0.547537,0.518692
SBERT,13,265,34,0.518956,0.548140,0.518969
SBERT,13,280,36,0.518172,0.547624,0.518185
SBERT,13,295,38,0.518653,0.547536,0.518666
SBERT,14,25,2,0.518000,0.547854,0.518013
SBERT,14,40,4,0.518584,0.547146,0.518597
SBERT,14,55,6,0.518649,0.547506,0.518662
SBERT,14,70,8,0.518672,0.547556,0.518685
SBERT,14,85,10,0.518623,0.547216,0.518636
SBERT,14,100,12,0.518867,0.547944,0.518880
SBERT,14,115,14,0.518602,0.547204,0.518615
SBERT,14,130,16,0.518810,0.547817,0.518824
SBERT,14,145,18,0.518673,0.547558,0.518686
SBERT,14,160,20,0.518892,0.548074,0.518905
SBERT,14,175,22,0.518701,0.547433,0.518714
SBERT,14,190,24,0.518636,0.547244,0.518649
SBERT,14,205,26,0.518672,0.547556,0.518685
SBERT,14,220,28,0.518704,0.547527,0.518717
SBERT,14,235,30,0.518723,0.547510,0.518737
SBERT,14,250,32,0.518679,0.547537,0.518692
SBERT,14,265,34,0.518956,0.548140,0.518969
SBERT,14,280,36,0.518172,0.547624,0.518185
SBERT,14,295,38,0.518653,0.547536,0.518666
SBERT,15,25,2,0.518000,0.547854,0.518013
SBERT,15,40,4,0.518584,0.547146,0.518597
SBERT,15,55,6,0.518649,0.547506,0.518662
SBERT,15,70,8,0.518672,0.547556,0.518685
SBERT,15,85,10,0.518623,0.547216,0.518636
SBERT,15,100,12,0.518867,0.547944,0.518880
SBERT,15,115,14,0.518602,0.547204,0.518615
SBERT,15,130,16,0.518810,0.547817,0.518824
SBERT,15,145,18,0.518673,0.547558,0.518686
SBERT,15,160,20,0.518892,0.548074,0.518905
SBERT,15,175,22,0.518701,0.547433,0.518714
SBERT,15,190,24,0.518636,0.547244,0.518649
SBERT,15,205,26,0.518672,0.547556,0.518685
SBERT,15,220,28,0.518704,0.547527,0.518717
SBERT,15,235,30,0.518723,0.547510,0.518737
SBERT,15,250,32,0.518679,0.547537,0.518692
SBERT,15,265,34,0.518956,0.548140,0.518969
SBERT,15,280,36,0.518172,0.547624,0.518185
SBERT,15,295,38,0.518653,0.547536,0.518666
SBERT,16,25,2,0.518000,0.547854,0.518013
SBERT,16,40,4,0.518584,0.547146,0.518597
SBERT,16,55,6,0.518649,0.547506,0.518662
SBERT,16,70,8,0.518672,0.547556,0.518685
SBERT,16,85,10,0.518623,0.547216,0.518636
