feature-extraction,run#,epoch,state,AMI,ARI,NMI
tf-idf,6,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,6,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,6,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,6,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,6,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,6,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,6,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,6,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,6,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,6,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,6,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,6,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,6,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
tf-idf,6,250,32,0.2305306949114365,0.1647587540720742,0.23055669154021569
tf-idf,6,265,34,0.2303271605407115,0.16456872614945525,0.23035316226848845
tf-idf,6,280,36,0.23540043443149342,0.12040353547180667,0.23542799257163122
tf-idf,6,295,38,0.2305234783400222,0.1647800866800831,0.230549474564173
tf-idf,7,25,2,0.22358116676013318,0.15517270272398936,0.22360747517671378
tf-idf,7,40,4,0.11794636298628537,0.03561598351136985,0.11798037528939535
tf-idf,7,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,7,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,7,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,7,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,7,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,7,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,7,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,7,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,7,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,7,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,7,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,7,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,7,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
tf-idf,7,250,32,0.2305306949114365,0.1647587540720742,0.23055669154021569
tf-idf,7,265,34,0.2303271605407115,0.16456872614945525,0.23035316226848845
tf-idf,7,280,36,0.23540043443149342,0.12040353547180667,0.23542799257163122
tf-idf,7,295,38,0.2305234783400222,0.1647800866800831,0.230549474564173
tf-idf,8,25,2,0.22358116676013318,0.15517270272398936,0.22360747517671378
tf-idf,8,40,4,0.11794636298628537,0.03561598351136985,0.11798037528939535
tf-idf,8,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,8,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,8,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,8,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,8,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,8,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,8,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,8,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,8,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,8,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,8,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,8,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,8,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
tf-idf,8,250,32,0.2305306949114365,0.1647587540720742,0.23055669154021569
tf-idf,8,265,34,0.2303271605407115,0.16456872614945525,0.23035316226848845
tf-idf,8,280,36,0.23540043443149342,0.12040353547180667,0.23542799257163122
tf-idf,8,295,38,0.2305234783400222,0.1647800866800831,0.230549474564173
tf-idf,9,25,2,0.22358116676013318,0.15517270272398936,0.22360747517671378
tf-idf,9,40,4,0.11794636298628537,0.03561598351136985,0.11798037528939535
tf-idf,9,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,9,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,9,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,9,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,9,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,9,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,9,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,9,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,9,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,9,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,9,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,9,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,9,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
tf-idf,9,250,32,0.2305306949114365,0.1647587540720742,0.23055669154021569
tf-idf,9,265,34,0.2303271605407115,0.16456872614945525,0.23035316226848845
tf-idf,9,280,36,0.23540043443149342,0.12040353547180667,0.23542799257163122
tf-idf,9,295,38,0.2305234783400222,0.1647800866800831,0.230549474564173
tf-idf,10,25,2,0.22358116676013318,0.15517270272398936,0.22360747517671378
tf-idf,10,40,4,0.11794636298628537,0.03561598351136985,0.11798037528939535
tf-idf,10,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,10,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,10,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,10,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,10,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,10,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,10,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,10,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,10,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,10,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,10,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,10,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,10,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
tf-idf,10,250,32,0.2305306949114365,0.1647587540720742,0.23055669154021569
tf-idf,10,265,34,0.2303271605407115,0.16456872614945525,0.23035316226848845
tf-idf,10,280,36,0.23540043443149342,0.12040353547180667,0.23542799257163122
tf-idf,10,295,38,0.2305234783400222,0.1647800866800831,0.230549474564173
tf-idf,11,25,2,0.22358116676013318,0.15517270272398936,0.22360747517671378
tf-idf,11,40,4,0.11794636298628537,0.03561598351136985,0.11798037528939535
tf-idf,11,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,11,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,11,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,11,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,11,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,11,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,11,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,11,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,11,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,11,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,11,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,11,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,11,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
tf-idf,11,250,32,0.2305306949114365,0.1647587540720742,0.23055669154021569
tf-idf,11,265,34,0.2303271605407115,0.16456872614945525,0.23035316226848845
tf-idf,11,280,36,0.23540043443149342,0.12040353547180667,0.23542799257163122
tf-idf,11,295,38,0.2305234783400222,0.1647800866800831,0.230549474564173
tf-idf,12,25,2,0.22358116676013318,0.15517270272398936,0.22360747517671378
tf-idf,12,40,4,0.11794636298628537,0.03561598351136985,0.11798037528939535
tf-idf,12,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,12,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,12,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,12,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,12,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,12,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,12,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,12,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,12,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,12,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,12,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,12,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,12,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
tf-idf,12,250,32,0.2305306949114365,0.1647587540720742,0.23055669154021569
tf-idf,12,265,34,0.2303271605407115,0.16456872614945525,0.23035316226848845
tf-idf,12,280,36,0.23540043443149342,0.12040353547180667,0.23542799257163122
tf-idf,12,295,38,0.2305234783400222,0.1647800866800831,0.230549474564173
tf-idf,13,25,2,0.22358116676013318,0.15517270272398936,0.22360747517671378
tf-idf,13,40,4,0.11794636298628537,0.03561598351136985,0.11798037528939535
tf-idf,13,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,13,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,13,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,13,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,13,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,13,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,13,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,13,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,13,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,13,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,13,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,13,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,13,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
tf-idf,13,250,32,0.2305306949114365,0.1647587540720742,0.23055669154021569
tf-idf,13,265,34,0.2303271605407115,0.16456872614945525,0.23035316226848845
tf-idf,13,280,36,0.23540043443149342,0.12040353547180667,0.23542799257163122
tf-idf,13,295,38,0.2305234783400222,0.1647800866800831,0.230549474564173
tf-idf,14,25,2,0.22358116676013318,0.15517270272398936,0.22360747517671378
tf-idf,14,40,4,0.11794636298628537,0.03561598351136985,0.11798037528939535
tf-idf,14,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,14,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,14,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,14,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,14,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,14,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,14,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,14,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,14,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,14,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,14,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,14,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,14,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
tf-idf,14,250,32,0.2305306949114365,0.1647587540720742,0.23055669154021569
tf-idf,14,265,34,0.2303271605407115,0.16456872614945525,0.23035316226848845
tf-idf,14,280,36,0.23540043443149342,0.12040353547180667,0.23542799257163122
tf-idf,14,295,38,0.2305234783400222,0.1647800866800831,0.230549474564173
tf-idf,15,25,2,0.22358116676013318,0.15517270272398936,0.22360747517671378
tf-idf,15,40,4,0.11794636298628537,0.03561598351136985,0.11798037528939535
tf-idf,15,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,15,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,15,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,15,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,15,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,15,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,15,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,15,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,15,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,15,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,15,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,15,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,15,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
tf-idf,15,250,32,0.2305306949114365,0.1647587540720742,0.23055669154021569
tf-idf,15,265,34,0.2303271605407115,0.16456872614945525,0.23035316226848845
tf-idf,15,280,36,0.23540043443149342,0.12040353547180667,0.23542799257163122
tf-idf,15,295,38,0.2305234783400222,0.1647800866800831,0.230549474564173
tf-idf,16,25,2,0.22358116676013318,0.15517270272398936,0.22360747517671378
tf-idf,16,40,4,0.11794636298628537,0.03561598351136985,0.11798037528939535
tf-idf,16,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,16,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,16,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,16,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,16,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,16,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,16,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,16,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,16,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,16,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,16,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,16,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,16,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
tf-idf,16,250,32,0.2305306949114365,0.1647587540720742,0.23055669154021569
tf-idf,16,265,34,0.2303271605407115,0.16456872614945525,0.23035316226848845
tf-idf,16,280,36,0.23540043443149342,0.12040353547180667,0.23542799257163122
tf-idf,16,295,38,0.2305234783400222,0.1647800866800831,0.230549474564173
tf-idf,17,25,2,0.22358116676013318,0.15517270272398936,0.22360747517671378
tf-idf,17,40,4,0.11794636298628537,0.03561598351136985,0.11798037528939535
tf-idf,17,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,17,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,17,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,17,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,17,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,17,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,17,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,17,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,17,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,17,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,17,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,17,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,17,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
tf-idf,17,250,32,0.2305306949114365,0.1647587540720742,0.23055669154021569
tf-idf,17,265,34,0.2303271605407115,0.16456872614945525,0.23035316226848845
tf-idf,17,280,36,0.23540043443149342,0.12040353547180667,0.23542799257163122
tf-idf,17,295,38,0.2305234783400222,0.1647800866800831,0.230549474564173
tf-idf,18,25,2,0.22358116676013318,0.15517270272398936,0.22360747517671378
tf-idf,18,40,4,0.11794636298628537,0.03561598351136985,0.11798037528939535
tf-idf,18,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,18,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,18,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,18,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,18,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,18,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,18,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,18,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,18,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,18,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,18,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,18,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,18,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
tf-idf,18,250,32,0.2305306949114365,0.1647587540720742,0.23055669154021569
tf-idf,18,265,34,0.2303271605407115,0.16456872614945525,0.23035316226848845
tf-idf,18,280,36,0.23540043443149342,0.12040353547180667,0.23542799257163122
tf-idf,18,295,38,0.2305234783400222,0.1647800866800831,0.230549474564173
tf-idf,19,25,2,0.22358116676013318,0.15517270272398936,0.22360747517671378
tf-idf,19,40,4,0.11794636298628537,0.03561598351136985,0.11798037528939535
tf-idf,19,55,6,0.2289114673285655,0.16261860474771875,0.22893753733953637
tf-idf,19,70,8,0.22888712890986906,0.16265562356271138,0.22891319546017247
tf-idf,19,85,10,0.2311662047100298,0.16559463760048052,0.2311921723315996
tf-idf,19,100,12,0.23110570297963717,0.16552415922377145,0.2311316731828813
tf-idf,19,115,14,0.23554617354102678,0.12087854061013537,0.23557371663026228
tf-idf,19,130,16,0.2307946557314322,0.16515136838911484,0.23082063892142482
tf-idf,19,145,18,0.23551928128529634,0.1208146757235026,0.2355468265044192
tf-idf,19,160,20,0.23535001718847165,0.12042980181697237,0.23537757581513732
tf-idf,19,175,22,0.2294836194518475,0.1633382400771869,0.22950966240825527
tf-idf,19,190,24,0.23173447818615187,0.16651933595477952,0.23176041725718355
tf-idf,19,205,26,0.3006620115979879,0.23184335340619117,0.30068335945204133
tf-idf,19,220,28,0.23194130504227603,0.16688033600864505,0.23196723285626508
tf-idf,19,235,30,0.2303627788832854,0.1645735042604126,0.23038878187012682
